id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,mcc_type,fraud
7524952,2010-01-13 14:59:00,32,1087,$26.60,Swipe Transaction,20561,Greensburg,PA,15601.0,5912,,Drug Stores and Pharmacies,0.0
7525317,2010-01-13 16:24:00,32,1087,$22.78,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,
7529668,2010-01-14 19:09:00,32,3850,$11.18,Online Transaction,88459,ONLINE,,,5311,,Department Stores,0.0
7532676,2010-01-15 16:13:00,32,5382,$23.75,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7533224,2010-01-15 19:29:00,32,1087,$10.99,Swipe Transaction,98374,Adamsburg,PA,15611.0,5411,,"Grocery Stores, Supermarkets",0.0
7534985,2010-01-16 10:50:00,32,3850,$260.55,Online Transaction,43422,ONLINE,,,6300,,"Insurance Sales, Underwriting",
7535718,2010-01-16 13:42:00,32,3850,$29.04,Swipe Transaction,48919,Greensburg,PA,15601.0,5311,,Department Stores,0.0
7536387,2010-01-16 16:14:00,32,5382,$23.34,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7540508,2010-01-17 16:26:00,32,1087,$21.58,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,
7541156,2010-01-17 20:23:00,32,5382,$15.71,Swipe Transaction,60569,Johnsonburg,PA,15845.0,5300,,Wholesale Clubs,0.0
7544581,2010-01-18 16:28:00,32,1087,$31.73,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,
7546105,2010-01-19 07:30:00,32,3850,$4.74,Swipe Transaction,61195,Greensburg,PA,15601.0,5541,,Service Stations,0.0
7548484,2010-01-19 16:24:00,32,1087,$20.41,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7551990,2010-01-20 14:48:00,32,1087,$38.71,Swipe Transaction,20561,Greensburg,PA,15601.0,5912,,Drug Stores and Pharmacies,0.0
7552325,2010-01-20 16:07:00,32,1087,$15.85,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7557020,2010-01-21 19:50:00,32,3850,$364.00,Swipe Transaction,92822,Orlando,FL,32808.0,3395,,Welding Repair,
7557384,2010-01-21 22:47:00,32,5382,$163.00,Swipe Transaction,7777,Plant City,FL,33567.0,3684,,Semiconductors and Related Devices,0.0
7559926,2010-01-22 16:17:00,32,1087,$28.22,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,
7563550,2010-01-23 16:28:00,32,1087,$24.67,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7564104,2010-01-23 19:36:00,32,5382,$267.64,Swipe Transaction,7777,Plant City,FL,33567.0,3684,,Semiconductors and Related Devices,0.0
7564116,2010-01-23 19:41:00,32,5382,$-163.00,Swipe Transaction,7777,Plant City,FL,33567.0,3684,,Semiconductors and Related Devices,
7564166,2010-01-23 20:03:00,32,3850,$161.46,Swipe Transaction,92822,Orlando,FL,32808.0,3395,,Welding Repair,0.0
7564206,2010-01-23 20:24:00,32,3850,$-364.00,Swipe Transaction,92822,Orlando,FL,32808.0,3395,,Welding Repair,
7567128,2010-01-24 14:10:00,32,3850,$101.71,Swipe Transaction,60569,Johnsonburg,PA,15845.0,5300,,Wholesale Clubs,0.0
7567710,2010-01-24 16:20:00,32,5382,$24.35,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7567931,2010-01-24 17:15:00,32,5382,$26.14,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7569449,2010-01-25 08:05:00,32,5382,$65.00,Swipe Transaction,59935,Greensburg,PA,15601.0,5499,,Miscellaneous Food Stores,0.0
7569469,2010-01-25 08:08:00,32,5382,$-65.00,Swipe Transaction,59935,Greensburg,PA,15601.0,5499,,Miscellaneous Food Stores,
7569478,2010-01-25 08:10:00,32,5382,$68.40,Swipe Transaction,59935,Greensburg,PA,15601.0,5499,,Miscellaneous Food Stores,
7571779,2010-01-25 16:14:00,32,3850,$16.62,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,
7572787,2010-01-26 00:53:00,32,3850,$12.26,Swipe Transaction,7111,Greensburg,PA,15601.0,5411,,"Grocery Stores, Supermarkets",0.0
7573769,2010-01-26 09:04:00,32,3850,$26.48,Swipe Transaction,78137,Greensburg,PA,15601.0,7538,,Automotive Service Shops,
7575927,2010-01-26 16:39:00,32,3850,$23.45,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,
7579280,2010-01-27 13:45:00,32,3850,$98.84,Swipe Transaction,12924,Greensburg,PA,15601.0,5300,,Wholesale Clubs,0.0
7579939,2010-01-27 16:27:00,32,1087,$26.10,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7581217,2010-01-28 06:22:00,32,1087,$60.00,Swipe Transaction,27092,Derry,PA,15627.0,4829,,Money Transfer,0.0
7581984,2010-01-28 09:19:00,32,1087,$12.86,Swipe Transaction,32175,Greensburg,PA,15601.0,7538,,Automotive Service Shops,0.0
7587568,2010-01-29 16:37:00,32,3850,$14.61,Swipe Transaction,83480,Greensburg,PA,15601.0,9402,,Postal Services - Government Only,0.0
7592219,2010-01-31 00:53:00,32,3850,$12.97,Swipe Transaction,7111,Greensburg,PA,15601.0,5411,,"Grocery Stores, Supermarkets",0.0
7593274,2010-01-31 09:13:00,32,1087,$32.83,Swipe Transaction,78137,Greensburg,PA,15601.0,7538,,Automotive Service Shops,
7594792,2010-01-31 14:36:00,32,3850,$1.95,Swipe Transaction,61195,Greensburg,PA,15601.0,5541,,Service Stations,
7595152,2010-01-31 16:02:00,32,3850,$22.93,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7595450,2010-01-31 17:13:00,32,5382,$23.14,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7599203,2010-02-01 16:11:00,32,5382,$6.57,Swipe Transaction,34931,Greensburg,PA,15601.0,7230,,Beauty and Barber Shops,0.0
7599248,2010-02-01 16:19:00,32,1087,$16.51,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7602639,2010-02-02 13:33:00,32,3850,$102.58,Online Transaction,73186,ONLINE,,,4814,,Telecommunication Services,
7603396,2010-02-02 16:26:00,32,5382,$16.10,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7604056,2010-02-02 20:48:00,32,5382,$35.88,Swipe Transaction,81536,Delmont,PA,15626.0,5310,,Discount Stores,
7607290,2010-02-03 15:57:00,32,1087,$11.81,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7607305,2010-02-03 16:01:00,32,3850,$28.44,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,
7607595,2010-02-03 17:16:00,32,1087,$23.92,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,
7608852,2010-02-04 07:07:00,32,5382,$46.58,Swipe Transaction,12924,Greensburg,PA,15601.0,5300,,Wholesale Clubs,0.0
7609472,2010-02-04 09:27:00,32,1087,$27.30,Swipe Transaction,32175,Greensburg,PA,15601.0,7538,,Automotive Service Shops,0.0
7611567,2010-02-04 16:53:00,32,5382,$15.22,Swipe Transaction,83271,Irwin,PA,15642.0,4214,,Motor Freight Carriers and Trucking,0.0
7612708,2010-02-05 06:28:00,32,3850,$80.00,Swipe Transaction,27092,Derry,PA,15627.0,4829,,Money Transfer,0.0
7612728,2010-02-05 06:35:00,32,1087,$32.90,Swipe Transaction,86410,Greensburg,PA,15601.0,5211,,Lumber and Building Materials,
7614598,2010-02-05 14:20:00,32,3850,$144.40,Online Transaction,88459,ONLINE,,,5311,,Department Stores,0.0
7615227,2010-02-05 16:37:00,32,3850,$14.91,Swipe Transaction,83480,Greensburg,PA,15601.0,9402,,Postal Services - Government Only,
7618751,2010-02-06 15:44:00,32,3850,$216.20,Swipe Transaction,27812,Jeannette,PA,15644.0,5733,,Music Stores - Musical Instruments,0.0
7623076,2010-02-07 16:22:00,32,3850,$18.07,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7624164,2010-02-08 00:50:00,32,1087,$16.27,Swipe Transaction,98374,Adamsburg,PA,15611.0,5411,,"Grocery Stores, Supermarkets",0.0
7624397,2010-02-08 06:03:00,32,1087,$40.00,Swipe Transaction,27092,Derry,PA,15627.0,4829,,Money Transfer,0.0
7627422,2010-02-08 16:43:00,32,1087,$22.93,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,
7631472,2010-02-09 16:26:00,32,1087,$25.99,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7632487,2010-02-10 00:46:00,32,5382,$12.35,Swipe Transaction,12156,Greensburg,PA,15601.0,5921,,"Package Stores, Beer, Wine, Liquor",
7635203,2010-02-10 15:01:00,32,5382,$2.31,Swipe Transaction,61195,Greensburg,PA,15601.0,5541,,Service Stations,
7635544,2010-02-10 16:17:00,32,3850,$27.97,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7639691,2010-02-11 16:19:00,32,3850,$26.51,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7643458,2010-02-12 16:45:00,32,3850,$26.22,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7643578,2010-02-12 17:27:00,32,3850,$22.82,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7650783,2010-02-14 15:08:00,32,5382,$4.70,Swipe Transaction,34931,Greensburg,PA,15601.0,7230,,Beauty and Barber Shops,
7654528,2010-02-15 13:45:00,32,3850,$47.60,Swipe Transaction,30055,Irwin,PA,15642.0,7832,,Motion Picture Theaters,0.0
7655987,2010-02-15 21:12:00,32,3850,$27.56,Swipe Transaction,98374,Adamsburg,PA,15611.0,5411,,"Grocery Stores, Supermarkets",
7656257,2010-02-16 00:33:00,32,3850,$13.03,Swipe Transaction,98374,Adamsburg,PA,15611.0,5411,,"Grocery Stores, Supermarkets",0.0
7657230,2010-02-16 09:00:00,32,1087,$23.62,Swipe Transaction,60569,Johnsonburg,PA,15845.0,5300,,Wholesale Clubs,0.0
7658913,2010-02-16 15:04:00,32,3850,$23.47,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,
7659232,2010-02-16 16:26:00,32,1087,$20.81,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,
7660254,2010-02-17 00:33:00,32,1087,$11.36,Swipe Transaction,61195,Greensburg,PA,15601.0,5541,,Service Stations,0.0
7660880,2010-02-17 07:40:00,32,3850,$4.44,Swipe Transaction,61195,Greensburg,PA,15601.0,5541,,Service Stations,0.0
7663742,2010-02-17 19:03:00,32,1087,$12.78,Swipe Transaction,90061,Greensburg,PA,15601.0,5912,,Drug Stores and Pharmacies,0.0
7664412,2010-02-18 03:16:00,32,3850,$6.61,Swipe Transaction,67570,Greensburg,PA,15601.0,5311,,Department Stores,0.0
7667034,2010-02-18 14:48:00,32,5382,$27.75,Swipe Transaction,7111,Greensburg,PA,15601.0,5411,,"Grocery Stores, Supermarkets",0.0
7667397,2010-02-18 16:11:00,32,5382,$62.05,Swipe Transaction,25273,Greensburg,PA,15601.0,8021,,Dentists and Orthodontists,0.0
7667468,2010-02-18 16:26:00,32,3850,$24.25,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7674732,2010-02-20 16:05:00,32,5382,$19.11,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7678937,2010-02-21 16:29:00,32,3850,$27.12,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7682817,2010-02-22 14:58:00,32,1087,$2.82,Swipe Transaction,7111,Greensburg,PA,15601.0,5411,,"Grocery Stores, Supermarkets",
7683199,2010-02-22 16:23:00,32,3850,$26.80,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7684520,2010-02-23 06:43:00,32,3850,$22.25,Swipe Transaction,91748,Greensburg,PA,15601.0,5261,,Lawn and Garden Supply Stores,
7685291,2010-02-23 09:26:00,32,3850,$29.74,Swipe Transaction,32175,Greensburg,PA,15601.0,7538,,Automotive Service Shops,
7687168,2010-02-23 16:12:00,32,1087,$22.14,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7688440,2010-02-24 06:12:00,32,1087,$60.00,Swipe Transaction,27092,Derry,PA,15627.0,4829,,Money Transfer,0.0
7688959,2010-02-24 08:04:00,32,5382,$-96.00,Swipe Transaction,59935,Greensburg,PA,15601.0,5499,,Miscellaneous Food Stores,0.0
7689003,2010-02-24 08:14:00,32,5382,$96.00,Swipe Transaction,59935,Greensburg,PA,15601.0,5499,,Miscellaneous Food Stores,
7689018,2010-02-24 08:17:00,32,5382,$39.96,Swipe Transaction,59935,Greensburg,PA,15601.0,5499,,Miscellaneous Food Stores,
7689309,2010-02-24 09:16:00,32,3850,$47.10,Swipe Transaction,32175,Greensburg,PA,15601.0,7538,,Automotive Service Shops,
7690753,2010-02-24 14:26:00,32,5382,$35.40,Swipe Transaction,70035,Greensburg,PA,15601.0,7832,,Motion Picture Theaters,
7692584,2010-02-25 06:16:00,32,1087,$60.00,Swipe Transaction,27092,Derry,PA,15627.0,4829,,Money Transfer,0.0
7695337,2010-02-25 16:06:00,32,1087,$25.52,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,
7698476,2010-02-26 14:00:00,32,1087,$92.75,Swipe Transaction,30286,Bradenville,PA,15620.0,4814,,Telecommunication Services,0.0
7699576,2010-02-26 19:27:00,32,3850,$12.11,Swipe Transaction,20561,Greensburg,PA,15601.0,5912,,Drug Stores and Pharmacies,0.0
7700160,2010-02-27 01:13:00,32,1087,$15.97,Swipe Transaction,98374,Adamsburg,PA,15611.0,5411,,"Grocery Stores, Supermarkets",0.0
7703195,2010-02-27 19:02:00,32,5382,$11.79,Swipe Transaction,60569,Johnsonburg,PA,15845.0,5300,,Wholesale Clubs,
7703499,2010-02-27 21:13:00,32,3850,$265.55,Swipe Transaction,57133,Waianae,HI,96792.0,3730,,Ship Chandlers,
7706827,2010-02-28 16:18:00,32,1087,$24.31,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7708208,2010-03-01 06:50:00,32,1087,$9.27,Swipe Transaction,54296,Greensburg,PA,15601.0,5310,,Discount Stores,0.0
7710842,2010-03-01 16:19:00,32,1087,$25.34,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,
7710966,2010-03-01 16:45:00,32,5382,$28.53,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7714287,2010-03-02 13:33:00,32,3850,$88.64,Swipe Transaction,30286,Bradenville,PA,15620.0,4814,,Telecommunication Services,0.0
7719176,2010-03-03 16:21:00,32,5382,$21.46,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,
7720300,2010-03-04 03:28:00,32,3850,$140.17,Swipe Transaction,75511,Greensburg,PA,15601.0,4900,,"Utilities - Electric, Gas, Water, Sanitary",0.0
7723325,2010-03-04 16:19:00,32,1087,$13.67,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7724281,2010-03-04 23:10:00,32,3850,$459.00,Swipe Transaction,52923,Akron,OH,44301.0,3504,,Gardening Supplies,0.0
7725289,2010-03-05 09:29:00,32,3850,$39.98,Swipe Transaction,9930,Munroe Falls,OH,44262.0,7538,,Automotive Service Shops,0.0
7726939,2010-03-05 15:56:00,32,5382,$23.16,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7726971,2010-03-05 16:04:00,32,5382,$22.96,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7728062,2010-03-06 00:47:00,32,5382,$7.76,Swipe Transaction,88859,Munroe Falls,OH,44262.0,5411,,"Grocery Stores, Supermarkets",0.0
7730975,2010-03-06 17:46:00,32,3850,$239.43,Swipe Transaction,52923,Akron,OH,44301.0,3504,,Gardening Supplies,
7730996,2010-03-06 17:54:00,32,3850,$-459.00,Swipe Transaction,52923,Akron,OH,44301.0,3504,,Gardening Supplies,0.0
7731858,2010-03-07 03:03:00,32,1087,$12.51,Swipe Transaction,67570,Greensburg,PA,15601.0,5311,,Department Stores,0.0
7733982,2010-03-07 13:06:00,32,1087,$53.38,Swipe Transaction,70035,Greensburg,PA,15601.0,7832,,Motion Picture Theaters,0.0
7738644,2010-03-08 15:22:00,32,5382,$29.86,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7742983,2010-03-09 16:22:00,32,3850,$23.14,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7750154,2010-03-11 12:54:00,32,3850,$160.23,Swipe Transaction,73815,Greensburg,PA,15601.0,8041,,Chiropractors,
7750575,2010-03-11 14:26:00,32,5382,$98.89,Swipe Transaction,30286,Bradenville,PA,15620.0,4814,,Telecommunication Services,
7750960,2010-03-11 16:00:00,32,5382,$13.95,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,
7752482,2010-03-12 07:17:00,32,3850,$60.00,Swipe Transaction,27092,Derry,PA,15627.0,4829,,Money Transfer,0.0
7754632,2010-03-12 16:09:00,32,5382,$18.55,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7755198,2010-03-12 19:19:00,32,1087,$11.90,Swipe Transaction,98374,Adamsburg,PA,15611.0,5411,,"Grocery Stores, Supermarkets",0.0
7757866,2010-03-13 14:58:00,32,1087,$32.42,Swipe Transaction,18215,Slickville,PA,15684.0,5719,,Miscellaneous Home Furnishing Stores,0.0
7757967,2010-03-13 15:24:00,32,3850,$119.03,Swipe Transaction,30286,Bradenville,PA,15620.0,4814,,Telecommunication Services,
7758245,2010-03-13 16:27:00,32,5382,$17.15,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7758373,2010-03-13 16:53:00,32,5382,$23.46,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,
7759421,2010-03-14 01:16:00,32,5382,$6.40,Swipe Transaction,12156,Greensburg,PA,15601.0,5921,,"Package Stores, Beer, Wine, Liquor",
7762394,2010-03-14 16:06:00,32,1087,$26.87,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7763161,2010-03-14 21:02:00,32,1087,$36.25,Swipe Transaction,18215,Slickville,PA,15684.0,5719,,Miscellaneous Home Furnishing Stores,0.0
7764557,2010-03-15 09:09:00,32,3850,$31.79,Swipe Transaction,54296,Greensburg,PA,15601.0,5310,,Discount Stores,
7770068,2010-03-16 13:59:00,32,1087,$39.10,Swipe Transaction,70035,Greensburg,PA,15601.0,7832,,Motion Picture Theaters,
7770420,2010-03-16 15:21:00,32,1087,$5.31,Swipe Transaction,34931,Greensburg,PA,15601.0,7230,,Beauty and Barber Shops,0.0
7770603,2010-03-16 16:04:00,32,1087,$26.08,Online Transaction,39021,ONLINE,,,4784,Bad CVV,Tolls and Bridge Fees,0.0
7770654,2010-03-16 16:15:00,32,3850,$20.60,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7771439,2010-03-16 21:28:00,32,1087,$37.24,Swipe Transaction,54296,Greensburg,PA,15601.0,5310,,Discount Stores,
7774097,2010-03-17 13:57:00,32,1087,$40.16,Swipe Transaction,70035,Greensburg,PA,15601.0,7832,,Motion Picture Theaters,
7774656,2010-03-17 16:06:00,32,3850,$24.45,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7775477,2010-03-17 21:25:00,32,1087,$34.62,Swipe Transaction,32858,Mc Kean,PA,16426.0,5311,,Department Stores,0.0
7776142,2010-03-18 07:03:00,32,3850,$73.83,Swipe Transaction,20561,Greensburg,PA,15601.0,5912,,Drug Stores and Pharmacies,0.0
7778871,2010-03-18 16:53:00,32,5382,$17.26,Swipe Transaction,83480,Greensburg,PA,15601.0,9402,,Postal Services - Government Only,0.0
7782364,2010-03-19 16:16:00,32,3850,$23.23,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7782443,2010-03-19 16:33:00,32,5382,$8.06,Swipe Transaction,83480,Greensburg,PA,15601.0,9402,,Postal Services - Government Only,0.0
7783435,2010-03-20 00:51:00,32,1087,$13.96,Swipe Transaction,61195,Greensburg,PA,15601.0,5541,,Service Stations,
7784785,2010-03-20 11:26:00,32,3850,$459.00,Swipe Transaction,76683,Greensburg,PA,15601.0,7549,,Towing Services,0.0
7785890,2010-03-20 15:42:00,32,1087,$30.66,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7786825,2010-03-20 21:10:00,32,3850,$12.27,Swipe Transaction,90061,Greensburg,PA,15601.0,5912,,Drug Stores and Pharmacies,0.0
7789945,2010-03-21 14:47:00,32,5382,$2.85,Swipe Transaction,60569,Johnsonburg,PA,15845.0,5300,,Wholesale Clubs,0.0
7790143,2010-03-21 15:34:00,32,3850,$172.44,Swipe Transaction,27812,Jeannette,PA,15644.0,5733,,Music Stores - Musical Instruments,
7790394,2010-03-21 16:23:00,32,1087,$21.32,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,
7790552,2010-03-21 16:59:00,32,5382,$23.35,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,
7794419,2010-03-22 16:04:00,32,3850,$26.11,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7800014,2010-03-24 06:49:00,32,3850,$100.00,Swipe Transaction,27092,Derry,PA,15627.0,4829,,Money Transfer,
7801914,2010-03-24 13:30:00,32,3850,$36.55,Swipe Transaction,70035,Greensburg,PA,15601.0,7832,,Motion Picture Theaters,0.0
7806759,2010-03-25 16:13:00,32,5382,$27.56,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7810180,2010-03-26 15:26:00,32,5382,$25.40,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,
7816369,2010-03-28 09:21:00,32,3850,$47.09,Swipe Transaction,78137,Greensburg,PA,15601.0,7538,,Automotive Service Shops,
7817595,2010-03-28 13:18:00,32,3850,$109.58,Swipe Transaction,73815,Greensburg,PA,15601.0,8041,,Chiropractors,0.0
7819157,2010-03-28 21:27:00,32,3850,$30.57,Swipe Transaction,86410,Greensburg,PA,15601.0,5211,,Lumber and Building Materials,0.0
7821720,2010-03-29 13:20:00,32,1087,$120.16,Swipe Transaction,94172,Greensburg,PA,15601.0,8099,,Medical Services,0.0
7822502,2010-03-29 16:09:00,32,5382,$23.27,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7823113,2010-03-29 19:32:00,32,3850,$8.53,Swipe Transaction,20561,Greensburg,PA,15601.0,5912,,Drug Stores and Pharmacies,0.0
7826166,2010-03-30 14:26:00,32,3850,$91.21,Online Transaction,73186,ONLINE,,,4814,,Telecommunication Services,0.0
7826592,2010-03-30 16:00:00,32,3850,$31.99,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7826599,2010-03-30 16:01:00,32,5382,$32.70,Online Transaction,39021,ONLINE,,,4784,Technical Glitch,Tolls and Bridge Fees,0.0
7828664,2010-03-31 09:01:00,32,1087,$36.48,Swipe Transaction,71667,Greensburg,PA,15601.0,7538,,Automotive Service Shops,0.0
7830095,2010-03-31 13:49:00,32,5382,$38.74,Swipe Transaction,30055,Irwin,PA,15642.0,7832,,Motion Picture Theaters,0.0
7830739,2010-03-31 16:21:00,32,3850,$26.49,Online Transaction,39021,ONLINE,,,4784,,Tolls and Bridge Fees,0.0
7831951,2010-04-01 06:08:00,32,3850,$60.00,Swipe Transaction,27092,Derry,PA,15627.0,4829,,Money Transfer,0.0
