zip,merchant_state,merchant_city,latitude,longitude
49938,MI,Ironwood,46.4779405,-90.1602012
29832,SC,Johnston,33.8160594,-81.8006417
55076,MN,Inver Grove Heights,44.8427357,-93.0366632
10029,NY,New York,40.7920308,-73.9445041
56576,MN,Richville,46.4662731,-95.692176
11733,NY,East Setauket,40.931021,-73.0998278
94708,CA,Berkeley,37.8884745,-122.2599491
02817,RI,West Greenwich,41.6301326,-71.6332054
48843,MI,Howell,42.5934795,-83.9131133
45003,OH,College Corner,39.5764842,-84.7957441
90062,CA,Los Angeles,34.0068629,-118.3052045
79925,TX,El Paso,31.7819288,-106.3780597
73082,OK,Rush Springs,34.7828156,-97.9572033
85716,AZ,Tucson,32.2266542,-110.9232144
86409,AZ,Kingman,35.2378131,-114.0289995
80012,CO,Aurora,39.6959378,-104.8389564
77029,TX,Houston,29.7602744,-95.2662051
30346,GA,Atlanta,33.9263779,-84.3391892
18346,PA,Pocono Summit,41.1175231,-75.4004247
44446,OH,Niles,41.1913146,-80.7492477
28745,NC,Lake Junaluska,35.5267033,-82.9715264
75071,TX,Mckinney,33.2207833,-96.6746574
42274,KY,Rockfield,36.9376618,-86.5938455
30233,GA,Jackson,33.2994353,-83.9771911
31605,GA,Valdosta,30.9099549,-83.2650199
41143,KY,Grayson,38.3257192,-82.9441397
95968,CA,Palermo,39.4353989,-121.547971
83355,ID,Wendell,42.7814528,-114.7080925
20121,VA,Centreville,38.8221866,-77.4441824
93063,CA,Simi Valley,34.270373,-118.6753879
62638,IL,Franklin,39.6106045,-90.0831742
75028,TX,Flower Mound,33.0385093,-97.0621082
93030,CA,Oxnard,34.2037388,-119.1655199
73505,OK,Lawton,34.6197668,-98.4635219
29732,SC,Rock Hill,34.9699485,-81.0471537
77014,TX,Houston,29.9799696,-95.4823141
66203,KS,Shawnee,39.0166024,-94.7063847
68104,NE,Omaha,41.2855995,-96.0015558
72823,AR,Atkins,35.2477793,-92.9307579
55902,MN,Rochester,44.0018968,-92.4938556
92211,CA,Palm Desert,33.7822374,-116.3725403
11942,NY,East Quogue,40.847895,-72.5772848
83201,ID,Pocatello,42.8780697,-112.4304611
11710,NY,Bellmore,40.6765645,-73.5339983
30120,GA,Cartersville,34.1613482,-84.8312041
55410,MN,Minneapolis,44.9165917,-93.3196393
32616,FL,Alachua,29.7917358,-82.4925284
75460,TX,Paris,33.6632156,-95.5476811
60191,IL,Wood Dale,41.9693012,-87.9777628
76233,TX,Collinsville,33.5544172,-96.9012049
18929,PA,Jamison,40.2569269,-75.0901996
23605,VA,Newport News,37.0227213,-76.4370033
46787,IN,South Whitley,41.0877651,-85.617258
37069,TN,Franklin,35.9792655,-86.8991417
80602,CO,Brighton,39.9513261,-104.9081007
35968,AL,Fort Payne,34.4580285,-85.765645
93640,CA,Mendota,36.7480247,-120.3772346
74021,OK,Collinsville,36.3500794,-95.8473648
20010,DC,Washington,38.9332001,-77.0290584
71446,LA,Leesville,31.1347446,-93.2286135
98281,WA,Point Roberts,48.9914645,-123.05185
94928,CA,Rohnert Park,38.3445341,-122.6961287
86413,AZ,Golden Valley,35.1272618,-114.2480917
15351,PA,Nemacolin,39.877947,-79.9265292
42726,KY,Clarkson,37.4069235,-86.1652392
70123,LA,New Orleans,29.9537407,-90.2083417
37184,TN,Watertown,36.0931708,-86.1393008
12790,NY,Wurtsboro,41.5888364,-74.5128248
13438,NY,Remsen,43.3512596,-75.1623389
67213,KS,Wichita,37.6701662,-97.3649999
13224,NY,Syracuse,43.0418875,-76.1038823
78617,TX,Del Valle,30.1605008,-97.6098124
29608,SC,Greenville,34.88848,-82.385469
07064,NJ,Port Reading,40.5687272,-74.2509476
32824,FL,Orlando,28.3797835,-81.3608304
55906,MN,Rochester,44.0514339,-92.4425912
56058,MN,Le Sueur,44.4484107,-93.9032382
14217,NY,Buffalo,42.9689965,-78.8732127
15541,PA,Friedens,40.0473589,-78.9881828
38125,TN,Memphis,35.0231991,-89.8132501
37950,TN,Knoxville,35.9603948,-83.9210261
27807,NC,Bailey,35.7794402,-78.0977276
40219,KY,Louisville,38.1430053,-85.6775392
54114,WI,Crivitz,45.2551297,-88.1145802
28601,NC,Hickory,35.7633776,-81.335265
36064,AL,Pike Road,32.3238328,-86.1047536
98409,WA,Tacoma,47.2133408,-122.4762049
47562,IN,Odon,38.8442195,-86.9874271
56586,MN,Underwood,46.3208781,-95.802542
56575,MN,Ponsford,47.0456889,-95.4146441
90041,CA,Los Angeles,34.1299576,-118.2140279
80443,CO,Frisco,39.5640319,-106.0973005
46228,IN,Indianapolis,39.8477898,-86.2069455
49051,MI,East Leroy,42.1872749,-85.240746
19102,PA,Philadelphia,39.9503127,-75.1661351
97201,OR,Portland,45.5085123,-122.6927635
47025,IN,Lawrenceburg,39.148793,-84.8641111
75015,TX,Irving,32.8295183,-96.9442177
19101,PA,Philadelphia,40.017814,-75.310583
70749,LA,Jarreau,30.6227525,-91.4217307
38023,TN,Drummonds,35.47201,-89.9067149
44090,OH,Wellington,41.2203621,-82.1283217
30564,GA,Murrayville,34.4515915,-83.8997484
45832,OH,Convoy,40.9194765,-84.7295898
37726,TN,Deer Lodge,36.1870318,-84.8283056
29710,SC,Clover,35.1073759,-81.166388
19082,PA,Upper Darby,39.9582642,-75.2666052
74101,OK,Tulsa,36.1563122,-95.9927516
91941,CA,La Mesa,32.7601276,-117.0072701
05401,VT,Burlington,44.4731766,-73.211175
31408,GA,Savannah,32.1133893,-81.1763699
44883,OH,Tiffin,41.1179554,-83.1804781
35555,AL,Fayette,33.6626427,-87.8151348
60441,IL,Lockport,41.6045595,-88.0171392
48393,MI,Wixom,42.5306376,-83.5331847
48820,MI,Dewitt,42.8364383,-84.5633661
93110,CA,Santa Barbara,34.4409695,-119.7668876
32968,FL,Vero Beach,27.6030915,-80.4263376
06010,CT,Bristol,41.6831611,-72.9307709
84010,UT,Bountiful,40.8738223,-111.8775855
98012,WA,Bothell,47.8471905,-122.1990436
93102,CA,Santa Barbara,34.4174356,-119.6965532
48380,MI,Milford,42.5841993,-83.6632077
79347,TX,Muleshoe,34.2077402,-102.7340025
63026,MO,Fenton,38.5164121,-90.4722175
36048,AL,Louisville,31.7326975,-85.5036058
08514,NJ,Cream Ridge,40.1206873,-74.49603
98279,WA,Olga,48.5967785,-122.8152974
98045,WA,North Bend,47.4765204,-121.7607314
38058,TN,Munford,35.4477017,-89.808964
12992,NY,West Chazy,44.8062231,-73.5161933
97524,OR,Eagle Point,42.4703817,-122.8018794
65233,MO,Boonville,38.9574868,-92.742174
30115,GA,Canton,34.194773,-84.4280674
35553,AL,Double Springs,34.153863,-87.4078631
60960,IL,Rankin,40.4460775,-87.9030337
21093,MD,Lutherville Timonium,39.4362805,-76.637186
61126,IL,Rockford,42.2713945,-89.093966
48207,MI,Detroit,42.3486345,-83.0266749
08081,NJ,Sicklerville,39.7481099,-75.0159015
33149,FL,Key Biscayne,25.6921162,-80.1664386
37738,TN,Gatlinburg,35.7296878,-83.4779624
90006,CA,Los Angeles,34.0495472,-118.2900198
76234,TX,Decatur,33.2306264,-97.5852899
60516,IL,Downers Grove,41.7634796,-88.0150017
94110,CA,San Francisco,37.7680829,-122.3569573
48879,MI,Saint Johns,42.9998011,-84.5669312
28460,NC,Sneads Ferry,34.5404202,-77.4167164
15084,PA,Tarentum,40.6144913,-79.7817316
74355,OK,Miami,36.973612,-94.8475799
93660,CA,San Joaquin,36.6100204,-120.1893529
10108,NY,New York,40.7127281,-74.0060152
75654,TX,Henderson,31.7281642,-95.7109242
77396,TX,Humble,29.9484001,-95.2780516
44092,OH,Wickliffe,41.6076322,-81.4613089
29072,SC,Lexington,33.9912887,-81.2522442
32211,FL,Jacksonville,30.3285511,-81.5920539
73162,OK,Oklahoma City,35.5811523,-97.6424864
54115,WI,De Pere,44.4292407,-88.073941
74361,OK,Pryor,36.2925406,-95.3145559
29512,SC,Bennettsville,34.6217359,-79.6868446
54822,WI,Cameron,45.4096907,-91.7238304
37343,TN,Hixson,35.1575849,-85.2234419
92585,CA,Sun City,33.7291272,-117.1736803
94806,CA,San Pablo,37.9646808,-122.334119
20906,MD,Silver Spring,39.0776111,-77.064347
39350,MS,Philadelphia,32.7759587,-89.1270561
72205,AR,Little Rock,34.7518646,-92.3451871
94523,CA,Pleasant Hill,37.9728951,-122.0724028
71730,AR,El Dorado,33.2097289,-92.6546491
54868,WI,Rice Lake,45.5104041,-91.7287421
28711,NC,Black Mountain,35.6121723,-82.3219207
12414,NY,Catskill,42.2264596,-73.8992922
65648,MO,Fair Grove,37.3810643,-93.1644875
74954,OK,Roland,35.4112786,-94.5118246
46268,IN,Indianapolis,39.8921864,-86.226057
10465,NY,Bronx,40.8265157,-73.8184947
10038,NY,New York,40.7091382,-74.0043581
89031,NV,North Las Vegas,36.2553259,-115.1536791
18822,PA,Hallstead,41.9635944,-75.7435279
04950,ME,Madison,44.8152428,-69.8289672
35581,AL,Phil Campbell,34.353077,-87.7032845
14216,NY,Buffalo,42.9500121,-78.8594104
23235,VA,Richmond,37.5107215,-77.5667759
64012,MO,Belton,38.8125565,-94.5331252
32809,FL,Orlando,28.4638425,-81.3776736
78207,TX,San Antonio,29.4227256,-98.5254334
20895,MD,Kensington,39.0303718,-77.07445
30028,GA,Cumming,34.2840576,-84.1374541
30538,GA,Eastanollee,34.5083527,-83.2672552
95354,CA,Modesto,37.6376319,-120.9956761
24105,VA,Indian Valley,36.8936219,-80.5906027
46723,IN,Churubusco,41.2208643,-85.2779135
18832,PA,Monroeton,41.709175,-76.4878504
44502,OH,Youngstown,41.0853114,-80.6448747
32503,FL,Pensacola,30.4582999,-87.2117452
27925,NC,Columbia,35.9184556,-76.2434211
50327,IA,Pleasant Hill,41.5873986,-93.5066211
78140,TX,Nixon,29.2835416,-97.7611536
32948,FL,Fellsmere,27.7703361,-80.6001647
55021,MN,Faribault,44.3008848,-93.291157
32124,FL,Daytona Beach,29.1999447,-81.1221844
33185,FL,Miami,25.729191,-80.4448162
90057,CA,Los Angeles,34.063503,-118.2766425
43015,OH,Delaware,40.2934759,-83.0684269
14580,NY,Webster,43.2149651,-77.4613182
93644,CA,Oakhurst,37.3398411,-119.6507104
60515,IL,Downers Grove,41.808672,-88.0156474
92377,CA,Rialto,34.1522713,-117.4037229
95469,CA,Potter Valley,39.3631906,-123.114997
64504,MO,Saint Joseph,39.7126696,-94.8668734
92870,CA,Placentia,33.8828617,-117.8554361
42240,KY,Hopkinsville,36.8594932,-87.4877919
90503,CA,Torrance,33.842218,-118.3591209
90403,CA,Santa Monica,34.0294557,-118.4910299
47274,IN,Seymour,38.9604849,-85.9017492
70527,LA,Crowley,30.2241023,-92.3758996
78222,TX,San Antonio,29.3815046,-98.4016498
29601,SC,Greenville,34.8469421,-82.4003906
11225,NY,Brooklyn,40.6623969,-73.9530283
14516,NY,North Rose,43.1984539,-76.9160819
02840,RI,Newport,41.4900383,-71.3108031
95242,CA,Lodi,38.2952014,-115.7234442
44056,OH,Macedonia,41.3148605,-81.5063282
74145,OK,Tulsa,36.0943399,-95.8868824
70669,LA,Westlake,30.2573875,-93.2647933
33777,FL,Seminole,27.8534757,-82.758429
91772,CA,Rosemead,34.104016,-117.914497
21216,MD,Baltimore,39.3086593,-76.6682694
54984,WI,Wild Rose,44.1835493,-89.200795
30542,GA,Flowery Branch,34.1758379,-83.9010154
10562,NY,Ossining,41.1707331,-73.8526222
95050,CA,Santa Clara,37.3453299,-121.953421
11563,NY,Lynbrook,40.6573678,-73.6737554
27864,NC,Pinetops,35.7976404,-77.6418663
42782,KY,Summersville,37.3482742,-85.6236658
48125,MI,Dearborn Heights,42.2788397,-83.263572
66104,KS,Kansas City,39.1464504,-94.6851725
46567,IN,Syracuse,41.4064486,-85.7369014
20876,MD,Germantown,39.1871184,-77.2382212
14454,NY,Geneseo,42.7975254,-77.7816456
33064,FL,Pompano Beach,26.2746987,-80.117165
25405,WV,Martinsburg,39.4323442,-77.971834
92694,CA,Ladera Ranch,33.5480878,-117.6278005
49097,MI,Vicksburg,42.1348312,-85.5102346
54126,WI,Greenleaf,44.2886945,-88.0339418
32439,FL,Freeport,30.4790838,-86.1576466
33870,FL,Sebring,27.4999476,-81.4593423
93662,CA,Selma,36.571521,-119.6144269
37347,TN,Jasper,35.0621232,-85.6277972
80203,CO,Denver,39.7308036,-104.9827399
33810,FL,Lakeland,28.1089215,-82.0112031
15824,PA,Brockway,41.2493098,-78.7932151
55811,MN,Duluth,46.8131751,-92.1655111
35126,AL,Pinson,33.7141944,-86.6492769
88021,NM,Anthony,31.9863012,-106.6242978
45827,OH,Cloverdale,41.0005459,-84.3186123
35613,AL,Athens,34.8090523,-86.8830819
90723,CA,Paramount,33.9030952,-118.1559605
43221,OH,Columbus,40.0155205,-83.0531192
32909,FL,Palm Bay,27.957407,-80.6457619
32359,FL,Steinhatchee,29.6767274,-83.373869
14020,NY,Batavia,42.9991298,-78.1882899
98221,WA,Anacortes,48.4923548,-122.6298136
02638,MA,Dennis,41.7378983,-70.1886689
46218,IN,Indianapolis,39.8082938,-86.100287
55912,MN,Austin,43.670199,-92.9728515
80201,CO,Denver,39.6135595,-105.0166755
02905,RI,Providence,41.7836859,-71.4017143
64125,MO,Kansas City,39.1048661,-94.4979376
33145,FL,Miami,25.7532694,-80.2350739
76384,TX,Vernon,34.1677314,-99.3126771
63383,MO,Warrenton,38.8037067,-91.1537621
35744,AL,Dutton,34.6031896,-85.90866
02045,MA,Hull,42.2994264,-70.9010677
37744,TN,Greeneville,36.1507006,-82.8423951
34734,FL,Gotha,28.5393818,-81.5273874
28714,NC,Burnsville,35.8870037,-82.2761643
19057,PA,Levittown,40.1425231,-74.859404
93612,CA,Clovis,36.8233979,-119.7138508
22039,VA,Fairfax Station,38.7523468,-77.2997068
46516,IN,Elkhart,41.6747787,-85.9532784
92230,CA,Cabazon,33.9231501,-116.8041511
76240,TX,Gainesville,33.6255895,-97.1181185
07940,NJ,Madison,40.7519633,-74.4152875
20745,MD,Oxon Hill,38.8054368,-76.9923829
13078,NY,Jamesville,42.987795,-76.0811078
47404,IN,Bloomington,39.200021,-86.5764183
98005,WA,Bellevue,47.6137996,-122.1674621
06412,CT,Chester,41.4056197,-72.4647246
12946,NY,Lake Placid,44.2782502,-73.9843017
33480,FL,Palm Beach,26.7123813,-80.0445871
48438,MI,Goodrich,42.9055031,-83.4942516
44028,OH,Columbia Station,41.3264296,-81.9062882
64068,MO,Liberty,39.2490252,-94.4192725
43209,OH,Columbus,39.9560034,-82.9318747
49008,MI,Kalamazoo,42.2661365,-85.6077242
89122,NV,Las Vegas,36.1049144,-115.0649388
32502,FL,Pensacola,30.4109354,-87.2131427
30344,GA,Atlanta,33.6784663,-84.4554653
37692,TN,Unicoi,36.2058311,-82.3201424
46013,IN,Anderson,40.0628737,-85.6774655
12520,NY,Cornwall On Hudson,41.441862,-74.0160391
63074,MO,Saint Ann,38.7257206,-90.3868241
92201,CA,Indio,33.6963501,-116.2224323
76522,TX,Copperas Cove,31.1246666,-97.9066499
25403,WV,Martinsburg,39.4499966,-77.9884157
72335,AR,Forrest City,35.0155058,-90.7843295
48180,MI,Taylor,42.2387262,-83.2633053
39284,MS,Jackson,30.6972412,-88.1892334
83616,ID,Eagle,43.6978276,-116.3749702
02863,RI,Central Falls,41.893134,-71.3883548
18657,PA,Tunkhannock,41.5361126,-75.9506389
24101,VA,Hardy,37.2165872,-79.8069902
44132,OH,Euclid,41.6013722,-81.5036998
56303,MN,Saint Cloud,45.5731048,-94.19996
95066,CA,Scotts Valley,37.0564269,-122.0149342
08807,NJ,Bridgewater,40.5950583,-74.6253753
27107,NC,Winston Salem,36.0326687,-80.1862339
55308,MN,Becker,45.4092599,-93.8423511
02861,RI,Pawtucket,41.8866838,-71.3539945
12865,NY,Salem,43.2022367,-73.3457219
32358,FL,Sopchoppy,30.0664564,-84.5140408
56537,MN,Fergus Falls,46.2820251,-96.0886187
27923,NC,Coinjock,36.387296,-75.9233539
43356,OH,Waldo,40.4557544,-83.0321012
21229,MD,Baltimore,39.2852344,-76.6893834
99208,WA,Spokane,47.7451777,-117.4873267
33484,FL,Delray Beach,26.450952,-80.1294642
91344,CA,Granada Hills,34.2747508,-118.4929789
12996,NY,Willsboro,44.3816725,-73.3960485
91770,CA,Rosemead,34.0613833,-118.0836303
75751,TX,Athens,32.1801314,-95.8628467
36067,AL,Prattville,32.4831245,-86.4932024
47885,IN,West Terre Haute,39.4958622,-87.4724895
19519,PA,Earlville,40.3204752,-75.7316259
84065,UT,Riverton,40.487886,-111.9473085
90606,CA,Whittier,33.9736414,-118.0659562
10001,NY,New York,40.7484394,-73.9940079
12455,NY,Margaretville,42.1683633,-74.6513351
72103,AR,Mabelvale,34.6066002,-92.3830857
34446,FL,Homosassa,28.7568969,-82.5333086
90018,CA,Los Angeles,34.0307045,-118.3176552
27524,NC,Four Oaks,35.4279469,-78.4226205
44197,OH,Cleveland,41.4996574,-81.6936772
31025,GA,Elko,32.320127,-83.723838
66208,KS,Prairie Village,38.9946454,-94.634081
55003,MN,Bayport,45.0161827,-92.7802298
40071,KY,Taylorsville,38.0632131,-85.3697797
42164,KY,Scottsville,36.771938,-86.1869567
13667,NY,Norfolk,44.8254446,-74.9631175
62526,IL,Decatur,39.876064,-88.95313
94704,CA,Berkeley,37.8698444,-122.2678889
65632,MO,Conway,37.5008251,-92.8089771
06416,CT,Cromwell,41.6115262,-72.6673885
54139,WI,Lena,44.9506778,-88.0593006
90504,CA,Torrance,33.8703071,-118.3306965
07205,NJ,Hillside,40.6948501,-74.2274853
85271,AZ,Scottsdale,33.4942189,-111.926018
46227,IN,Indianapolis,39.6778239,-86.1302974
44053,OH,Lorain,41.4283107,-82.2072264
46254,IN,Indianapolis,39.8444909,-86.2600661
43055,OH,Newark,40.070841,-82.4111996
49240,MI,Grass Lake,42.2598989,-84.1959878
25880,WV,Mount Hope,37.8685377,-81.1991213
94519,CA,Concord,37.9726888,-122.0254625
44003,OH,Andover,41.6058994,-80.5591422
14513,NY,Newark,43.051486,-77.095193
02093,MA,Wrentham,42.0418835,-71.3454102
56379,MN,Sauk Rapids,45.6057811,-94.1470651
10598,NY,Yorktown Heights,41.2974111,-73.7889384
98650,WA,Trout Lake,45.9253731,-121.5187756
78216,TX,San Antonio,29.5412992,-98.4975174
11692,NY,Arverne,40.5933747,-73.7963755
12928,NY,Crown Point,43.9558624,-73.4609981
27278,NC,Hillsborough,36.0756492,-79.0872675
28054,NC,Gastonia,35.2595521,-81.1550291
83325,ID,Eden,42.5780132,-114.2926512
33782,FL,Pinellas Park,27.8549398,-82.7085618
90066,CA,Los Angeles,33.9954774,-118.4253655
29170,SC,West Columbia,33.9454844,-81.1398349
25951,WV,Hinton,37.6683468,-80.8856652
06759,CT,Litchfield,41.7538477,-73.1972496
13459,NY,Sharon Springs,42.7791948,-74.5983146
27922,NC,Cofield,36.348641,-76.8794353
67016,KS,Bentley,37.8854018,-97.5143053
96817,HI,Honolulu,21.3209184,-157.8619769
40157,KY,Payneville,38.0185317,-86.3856717
20781,MD,Hyattsville,38.9511622,-76.936057
06755,CT,Gaylordsville,41.6462649,-73.4801144
73096,OK,Weatherford,35.5325669,-98.6985697
30087,GA,Stone Mountain,33.8088443,-84.1293197
84312,UT,Garland,41.7379153,-112.171732
90608,CA,Whittier,33.9786628,-118.0296943
91901,CA,Alpine,32.8273834,-116.7622309
13901,NY,Binghamton,42.1484584,-75.8851814
90701,CA,Artesia,33.2851534,-119.9415914
90063,CA,Los Angeles,34.0428308,-118.1852969
22989,VA,Woodberry Forest,38.29244,-78.121796
15102,PA,Bethel Park,40.3261393,-80.0372626
95370,CA,Sonora,37.9951079,-120.3314941
49442,MI,Muskegon,43.2318851,-86.1991908
77418,TX,Bellville,29.9631361,-96.2927556
30527,GA,Clermont,34.4757828,-83.7888018
63071,MO,Richwoods,38.1620228,-90.8249302
15204,PA,Pittsburgh,40.4560398,-80.0606077
40145,KY,Hudson,37.5875369,-86.3011103
38863,MS,Pontotoc,34.2358017,-89.00883
90221,CA,Compton,33.8922954,-118.2062747
02451,MA,Waltham,42.3903458,-71.253972
20153,VA,Chantilly,38.8893951,-77.4323697
79107,TX,Amarillo,35.2244121,-101.8155298
75770,TX,Larue,32.1413599,-95.6349525
79355,TX,Plains,33.1883077,-102.8239977
02852,RI,North Kingstown,41.5908749,-71.4578972
47567,IN,Petersburg,38.4664479,-87.2934545
72455,AR,Pocahontas,36.2832709,-90.9983387
87109,NM,Albuquerque,35.1433251,-106.576043
07901,NJ,Summit,40.7147295,-74.3634031
96738,HI,Waikoloa,19.9253073,-155.8598519
17985,PA,Zion Grove,40.9092861,-76.2114851
76574,TX,Taylor,30.5705672,-97.4210703
98051,WA,Ravensdale,47.3511535,-121.9290458
47304,IN,Muncie,40.211033,-85.4330505
92014,CA,Del Mar,32.9550084,-117.2539784
46142,IN,Greenwood,39.6181118,-86.1677217
12831,NY,Gansevoort,43.1760863,-73.7072677
71149,LA,Shreveport,32.5135356,-93.7477839
64865,MO,Seneca,36.8552301,-94.5931291
76365,TX,Henrietta,33.799528,-98.2142933
44113,OH,Cleveland,41.4890421,-81.6994189
34950,FL,Fort Pierce,27.445293,-80.3344049
21161,MD,White Hall,39.6511368,-76.5989185
90019,CA,Los Angeles,34.0479286,-118.3356026
40031,KY,La Grange,38.4058,-85.3869437
60188,IL,Carol Stream,41.918404,-88.1367322
76247,TX,Justin,33.0884699,-97.3156066
38141,TN,Memphis,35.0203529,-89.8478741
79932,TX,El Paso,31.8621661,-106.4970863
84326,UT,Millville,41.6863757,-111.8292586
73013,OK,Edmond,35.6103242,-97.4993247
13856,NY,Walton,42.1814653,-75.1421737
20119,VA,Catlett,38.6441857,-77.6427567
75283,TX,Dallas,32.7762719,-96.7968559
12502,NY,Ancram,42.0743459,-73.6492347
10035,NY,New York,40.7936789,-73.9423542
74354,OK,Miami,36.874645,-94.8636996
64153,MO,Kansas City,39.2559335,-94.6870476
98292,WA,Stanwood,48.2356235,-122.3297751
78015,TX,Boerne,29.7080109,-98.6400878
38063,TN,Ripley,35.7415635,-89.5465302
80207,CO,Denver,39.7587799,-104.9190414
85302,AZ,Glendale,33.5683926,-112.1760236
78250,TX,San Antonio,29.5043208,-98.6637281
21128,MD,Perry Hall,39.4031277,-76.4468369
89138,NV,Las Vegas,36.1660454,-115.3677895
37342,TN,Hillsboro,35.3855456,-85.9662305
60155,IL,Broadview,41.8588972,-87.8545381
75024,TX,Plano,33.0807235,-96.7976591
98119,WA,Seattle,47.6393639,-122.3667752
78942,TX,Giddings,30.1803676,-96.929935
40004,KY,Bardstown,37.8133751,-85.4591722
21009,MD,Abingdon,39.467557,-76.3009516
39663,MS,Silver Creek,31.5890384,-90.0125111
11714,NY,Bethpage,40.7405663,-73.4860063
98004,WA,Bellevue,47.6182732,-122.2051533
33430,FL,Belle Glade,26.6857709,-80.6704672
21223,MD,Baltimore,39.2865481,-76.6479513
75019,TX,Coppell,32.9677027,-96.9871337
78223,TX,San Antonio,29.3582448,-98.4330658
20120,VA,Centreville,38.852264,-77.4517116
28310,NC,Fort Bragg,35.1252073,-79.0056145
49424,MI,Holland,42.8019212,-86.1521672
63072,MO,Robertsville,38.3836747,-90.8193609
78963,TX,West Point,29.9319385,-97.0376667
45805,OH,Lima,40.738359,-84.1515874
93543,CA,Littlerock,34.5235404,-117.9736731
03753,NH,Grantham,43.5104497,-72.1273768
21010,MD,Gunpowder,39.3948989,-76.297412
53089,WI,Sussex,43.1414584,-88.2322698
77080,TX,Houston,29.8155121,-95.5263702
92688,CA,Rancho Santa Margarita,33.6341737,-117.6079226
32806,FL,Orlando,28.5031443,-81.3658207
55426,MN,Minneapolis,44.9540085,-93.3784014
43229,OH,Columbus,40.0741464,-82.9707843
13101,NY,Mc Graw,42.5988414,-76.077329
98208,WA,Everett,47.8852746,-122.1973802
92203,CA,Indio,33.7561075,-116.233008
80907,CO,Colorado Springs,38.8724669,-104.8101449
30345,GA,Atlanta,33.8464789,-84.2881903
78245,TX,San Antonio,29.4272113,-98.669241
44093,OH,Williamsfield,41.5280318,-80.5616816
92024,CA,Encinitas,33.0555792,-117.2713118
25840,WV,Fayetteville,38.0462615,-81.1054944
43224,OH,Columbus,40.0433964,-82.9761656
02180,MA,Stoneham,42.4831054,-71.0960771
53095,WI,West Bend,43.4033618,-88.1905792
49238,MI,Deerfield,41.8947129,-83.7897473
89048,NV,Pahrump,36.2485981,-116.033389
85713,AZ,Tucson,32.1882017,-110.9682105
49812,MI,Carney,45.5940408,-87.5091281
